User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1005304,F,40,9,A,4+,1
1005305,F,21,4,C,3,1
1005306,F,29,17,B,4+,0
1005307,M,34,5,C,1,0
1005308,M,61,7,C,2,0
1005309,M,29,0,C,1,0
1005310,F,74,1,C,3,0
1005311,M,51,0,C,2,1
1005312,M,32,1,A,1,0
1005313,M,58,0,A,3,0
1005314,F,26,0,A,2,0
1005315,M,27,12,A,1,1
1005316,M,19,4,A,2,0
1005317,F,28,0,A,1,0
1005318,M,18,17,B,4+,1
1005319,M,19,17,B,1,0
1005320,F,22,5,B,3,0
1005321,M,27,4,C,0,0
1005322,M,40,17,A,3,1
1005323,M,33,20,B,1,1
1005324,M,33,7,C,0,1
1005325,F,55,7,C,3,1
1005326,M,29,2,A,1,1
1005327,M,30,7,A,1,0
1005328,F,35,4,B,3,1
1005329,F,27,5,B,1,0
1005330,F,35,0,C,2,0
1005332,M,18,4,C,2,0
1005333,F,28,7,A,4+,0
1005334,F,59,13,C,4+,1
1005335,M,29,14,B,1,1
1005336,M,68,7,C,4+,0
1005337,F,38,3,C,3,1
1005338,M,31,17,C,4+,0
1005339,M,20,17,C,1,0
1005340,F,51,3,C,1,1
1005341,F,26,3,C,1,1
1005342,F,45,7,B,2,0
1005343,F,26,9,A,1,1
1005344,F,55,1,C,3,0
1005345,F,33,17,C,2,1
1005346,F,32,3,A,2,0
1005347,M,28,6,A,1,0
1005348,M,19,5,B,1,0
1005349,F,51,2,C,1,1
1005350,M,22,5,A,1,0
1005351,F,48,1,C,4+,1
1005352,F,43,5,C,1,1
1005353,M,30,6,C,4+,1
1005355,M,67,0,B,0,1
1005357,F,23,20,B,2,1
1005358,M,45,7,C,2,0
1005359,M,18,16,B,3,0
1005360,M,22,12,C,2,0
1005361,F,55,16,A,3,0
1005362,M,37,13,C,1,0
1005363,M,70,13,C,1,0
1005364,F,32,3,A,3,0
1005365,M,24,12,C,0,0
1005366,M,23,12,C,3,0
1005367,M,24,4,A,1,0
1005368,F,30,17,C,1,0
1005369,M,30,15,A,1,0
1005370,M,34,12,C,1,0
1005371,M,30,11,A,0,0
1005372,M,30,4,C,3,0
1005373,M,21,12,A,1,0
1005374,M,37,7,C,4+,0
1005375,M,34,0,C,0,0
1005376,M,28,17,B,1,1
1005377,F,21,3,B,3,0
1005378,M,38,18,A,1,0
1005379,M,28,7,C,1,0
1005380,M,22,4,C,1,0
1005381,M,29,14,B,4+,1
1005382,M,23,4,C,0,1
1005383,M,41,1,C,0,0
1005384,F,27,3,A,4+,0
1005385,M,28,12,B,0,1
1005386,M,27,14,C,3,0
1005387,F,30,1,B,4+,1
1005388,F,23,4,C,1,0
1005389,M,50,7,C,4+,1
1005390,M,15,0,C,1,0
1005391,M,35,7,A,0,0
1005392,M,54,1,B,1,1
1005393,M,43,7,C,2,0
1005394,M,23,0,A,2,0
1005395,M,54,1,C,1,1
1005396,M,29,6,C,0,0
1005397,M,23,0,B,2,1
1005398,M,70,17,C,4+,1
1005399,M,26,1,C,1,1
1005400,F,22,4,C,2,0
1005401,F,23,1,C,2,1
1005402,F,29,0,C,4+,1
1005403,M,15,10,B,1,0
1005404,M,32,0,C,4+,1
1005406,F,43,0,C,3,1
1005407,F,45,17,C,1,0
1005408,M,26,20,C,3,0
1005409,M,47,1,C,2,1
1005410,F,46,2,C,3,1
1005411,F,15,19,B,1,0
1005412,M,32,12,A,3,0
1005413,M,44,1,B,1,0
1005414,M,15,10,C,2,0
1005415,F,32,7,C,3,1
1005416,F,29,5,C,3,0
1005417,M,22,17,C,4+,1
1005418,F,35,0,C,1,1
1005419,F,25,12,C,3,1
1005420,F,15,19,B,4+,0
1005421,M,44,17,A,1,1
1005422,M,51,7,A,2,1
1005423,F,55,5,C,0,1
1005424,F,36,2,C,2,0
1005425,M,21,4,B,1,0
1005426,M,33,14,C,1,0
1005427,M,45,19,B,0,0
1005428,F,33,6,B,4+,0
1005429,F,32,1,B,3,0
1005430,F,46,1,B,1,1
1005431,M,59,1,C,3,1
1005432,M,70,13,C,3,1
1005433,F,38,17,B,3,1
1005434,F,34,7,A,1,1
1005435,M,50,18,C,4+,0
1005436,M,18,4,B,1,0
1005437,M,31,11,C,4+,0
1005438,M,27,14,C,4+,0
1005439,M,57,13,B,1,1
1005440,F,48,2,B,1,1
1005441,M,55,7,C,0,1
1005442,M,35,7,C,3,1
1005443,M,35,12,B,2,0
1005444,F,18,4,C,1,1
1005445,M,35,0,C,1,1
1005446,F,55,1,C,1,1
1005447,M,50,2,A,3,0
1005448,M,46,19,A,4+,0
1005449,M,24,12,C,1,0
1005450,M,22,12,A,1,0
1005451,F,29,1,A,3,1
1005452,M,36,6,A,4+,0
1005453,M,18,4,C,1,0
1005454,M,39,7,C,0,0
1005455,F,18,17,C,4+,0
1005456,M,38,1,C,4+,0
1005457,M,20,12,A,1,1
1005458,F,24,2,A,1,0
1005459,F,15,10,C,0,0
1005460,M,24,4,A,4+,0
1005461,M,55,0,B,2,1
1005462,M,29,17,C,3,0
1005463,M,38,0,B,3,1
1005464,M,38,7,C,2,0
1005465,F,35,0,A,0,1
1005466,M,26,12,B,1,0
1005467,M,44,0,C,1,0
1005468,M,30,12,A,1,0
1005469,M,38,12,C,2,0
1005470,M,60,7,C,3,0
1005471,M,20,7,A,1,0
1005472,M,43,1,C,0,1
1005473,M,33,1,C,3,0
1005474,M,27,12,A,2,0
1005475,M,26,4,A,2,0
1005476,F,36,0,A,4+,1
1005477,M,45,1,B,1,0
1005478,M,43,7,C,1,0
1005479,M,45,1,C,4+,0
1005480,F,33,14,B,0,1
1005481,M,48,12,C,0,0
1005482,M,20,7,A,1,0
1005483,F,29,6,B,3,0
1005484,M,48,17,C,4+,1
1005485,M,33,4,C,0,1
1005486,M,34,0,C,3,0
1005487,M,29,17,B,0,0
1005488,M,32,15,C,1,0
1005489,M,21,7,C,0,0
1005490,M,46,17,C,3,0
1005491,M,22,7,A,1,0
1005492,M,19,4,A,4+,1
1005493,M,42,12,B,3,0
1005494,F,42,17,B,1,1
1005495,F,20,4,B,3,1
1005496,M,30,7,B,1,0
1005497,M,28,4,A,1,1
1005498,F,52,1,C,3,1
1005499,F,29,19,A,1,0
1005500,F,43,20,B,1,0
1005501,M,29,2,A,3,0
1005502,M,33,2,A,4+,0
1005503,F,33,9,C,1,0
1005504,M,49,7,B,1,1
1005505,F,27,4,B,3,1
1005506,F,22,14,A,1,0
1005507,M,48,7,C,1,1
1005508,M,28,20,C,1,0
1005509,M,34,0,A,1,0
1005510,M,21,4,C,4+,0
1005511,M,47,1,B,1,1
1005512,F,35,17,B,2,1
1005513,M,36,1,C,2,1
1005514,F,15,10,C,3,0
1005515,M,23,4,C,1,0
1005516,F,53,16,C,3,1
1005517,M,68,0,C,2,1
1005518,M,55,17,B,3,1
1005519,M,39,15,C,3,0
1005520,M,49,1,C,0,1
1005521,F,26,6,C,0,0
1005522,M,29,14,B,0,0
1005523,M,40,0,B,2,1
1005524,F,15,10,B,1,0
1005525,F,15,10,C,3,0
1005526,F,42,2,A,0,0
1005527,M,35,1,C,0,0
1005528,M,55,1,C,3,1
1005529,M,18,6,C,4+,0
1005530,F,25,4,B,0,0
1005531,M,53,17,C,0,1
1005532,M,34,17,C,2,0
1005533,F,54,2,A,1,1
1005534,M,46,16,C,3,1
1005535,M,34,15,B,1,1
1005536,M,30,16,B,2,1
1005537,F,67,1,C,2,0
1005538,M,46,12,B,2,1
1005539,F,26,20,B,1,1
1005540,M,43,1,C,4+,1
1005541,M,66,7,C,1,0
1005542,M,47,7,C,1,1
1005543,M,27,17,A,2,0
1005544,M,27,15,B,4+,1
1005545,F,40,16,C,3,1
1005546,M,23,14,C,1,0
1005547,F,22,4,A,3,1
1005548,F,22,4,A,4+,0
1005549,F,51,9,C,1,1
1005550,M,44,15,B,2,0
1005551,F,44,20,A,1,0
1005552,M,54,7,C,1,1
1005553,M,38,3,C,3,0
1005554,M,34,1,B,1,0
1005555,M,15,10,B,2,0
1005556,M,48,6,A,0,0
1005557,M,40,14,C,1,1
1005558,M,15,10,B,2,0
1005559,M,55,1,C,1,1
1005560,F,38,17,C,4+,1
1005561,F,31,3,C,0,1
1005562,F,39,1,C,4+,0
1005563,F,31,7,C,3,0
1005564,M,46,20,B,0,0
1005565,M,25,17,C,2,0
1005566,M,40,7,C,2,0
1005567,M,51,3,B,0,1
1005568,M,19,4,C,3,0
1005570,M,30,1,B,3,0
1005571,F,27,9,C,2,0
1005572,F,32,4,B,0,1
1005573,F,37,1,B,1,1
1005574,M,28,0,B,4+,0
1005575,M,45,7,C,2,0
1005576,M,33,4,C,3,0
1005577,M,52,1,C,1,1
1005578,F,24,1,C,1,1
1005579,F,44,7,B,4+,1
1005580,M,48,7,B,4+,0
1005581,M,28,0,A,1,1
1005582,M,46,1,C,2,1
1005583,M,59,15,B,2,1
1005584,F,51,0,A,4+,0
1005585,M,29,4,A,4+,0
1005586,M,38,20,A,1,1
1005587,M,26,17,C,4+,1
1005588,F,31,20,A,1,1
1005589,F,26,0,A,0,1
1005590,F,47,12,A,3,1
1005591,M,24,0,B,4+,0
1005592,M,35,1,A,4+,1
1005593,M,52,16,A,1,1
1005594,F,48,0,B,1,1
1005595,M,31,20,B,1,0
1005596,M,43,12,B,1,0
1005597,F,23,4,A,2,0
1005598,M,22,4,C,1,0
1005599,M,45,7,A,1,0
1005600,F,48,0,C,1,0
1005601,M,39,1,A,2,1
1005602,M,36,0,B,1,0
1005604,M,45,15,C,3,0
1005605,F,19,2,A,0,0
1005606,F,31,14,C,1,0
1005607,M,19,4,C,2,0
1005608,M,24,3,C,1,0
1005609,F,54,1,C,1,0
1005610,F,29,1,C,3,0
1005611,F,43,7,C,1,0
1005612,F,27,1,A,2,0
1005613,F,45,0,C,3,1
1005615,M,40,7,C,4+,0
1005616,M,49,1,C,3,0
1005617,M,34,14,C,0,0
1005618,F,20,4,B,3,0
1005619,F,21,4,C,0,0
1005620,M,39,14,C,2,1
1005621,M,34,7,A,1,0
1005622,M,37,15,C,3,1
1005623,M,27,11,B,2,1
1005624,M,32,7,C,1,0
1005625,M,27,1,C,3,1
1005626,M,59,16,B,3,0
1005627,M,33,0,A,4+,1
1005628,M,25,4,B,1,0
1005629,M,29,14,C,1,0
1005630,M,44,17,B,1,0
1005631,M,39,12,C,3,0
1005632,F,25,4,C,2,0
1005633,M,55,1,C,1,1
1005634,M,30,14,A,3,1
1005635,F,38,9,B,3,1
1005636,M,27,7,A,0,1
1005637,M,15,10,C,2,0
1005638,M,25,1,C,0,0
1005639,F,24,4,C,2,0
1005640,M,38,17,C,0,0
1005641,F,31,17,C,2,1
1005642,M,15,10,C,3,0
1005643,F,36,1,A,3,1
1005644,F,20,4,C,1,0
1005645,M,29,2,B,3,0
1005646,M,21,4,C,2,0
1005647,M,22,1,C,2,0
1005648,M,28,17,C,1,0
1005649,F,19,4,B,1,0
1005650,F,44,12,B,2,1
1005651,F,29,6,B,4+,1
1005652,M,19,0,B,1,0
1005653,M,54,1,B,1,0
1005654,M,34,4,A,3,1
1005655,F,32,6,C,0,0
1005656,M,26,15,B,2,0
1005657,M,54,14,A,1,0
1005658,M,65,0,B,3,1
1005659,M,26,0,C,3,1
1005660,M,27,2,C,3,1
1005661,F,28,15,C,1,1
1005662,M,15,10,C,2,0
1005663,F,36,20,B,4+,0
1005664,M,20,4,C,4+,0
1005665,M,23,4,C,2,1
1005667,M,39,7,B,1,1
1005668,F,35,3,C,0,0
1005669,M,60,1,B,2,0
1005670,M,18,4,B,4+,0
1005671,M,28,1,C,4+,0
1005672,F,27,4,C,4+,1
1005673,F,37,1,B,2,0
1005674,M,36,7,B,3,0
1005675,M,42,14,A,2,0
1005676,M,33,20,C,0,0
1005677,M,30,1,A,3,0
1005678,M,41,17,A,0,1
1005679,M,41,2,C,4+,1
1005680,M,53,20,A,4+,1
1005681,F,29,7,A,3,0
1005682,M,24,0,B,2,0
1005683,F,20,9,B,0,1
1005684,M,24,16,A,1,0
1005685,M,31,17,A,0,1
1005686,M,72,16,A,1,1
1005687,F,15,0,B,3,0
1005688,F,22,4,B,1,0
1005689,M,28,0,B,3,0
1005690,M,21,4,B,3,0
1005691,M,45,14,C,1,0
1005692,F,27,7,C,1,0
1005693,F,35,4,B,1,0
1005694,F,32,12,C,1,0
1005695,F,41,3,C,1,0
1005696,F,28,14,C,1,1
1005697,M,29,0,B,1,0
1005698,M,38,14,B,3,0
1005699,M,36,15,B,4+,1
1005700,F,23,14,C,1,0
1005701,M,35,7,C,4+,0
1005702,M,19,0,B,4+,0
1005703,M,70,1,C,2,1
1005704,F,21,4,B,3,0
1005705,F,20,4,B,4+,0
1005708,M,41,1,B,4+,0
1005709,M,20,4,B,4+,0
1005710,M,30,15,B,1,1
1005711,M,32,7,C,4+,0
1005712,M,37,1,B,2,0
1005713,F,54,7,C,4+,1
1005714,M,38,2,B,1,0
1005716,M,15,10,C,4+,0
1005717,M,34,0,B,3,1
1005718,F,45,14,C,4+,1
1005719,M,75,7,C,3,1
1005720,M,29,0,A,0,0
1005721,M,46,11,B,2,0
1005722,M,31,20,A,2,1
1005724,M,27,15,B,2,1
1005725,M,22,2,C,0,0
1005726,M,28,1,C,0,0
1005727,M,31,4,C,0,0
1005728,F,45,20,C,3,0
1005729,M,19,10,C,1,0
1005730,M,22,0,A,3,0
1005731,F,26,11,B,2,1
1005732,F,31,11,C,4+,1
1005733,M,33,4,B,2,0
1005734,F,34,14,B,4+,1
1005735,M,27,6,C,4+,0
1005736,M,27,1,A,3,1
1005737,M,47,15,C,2,0
1005738,M,30,12,A,1,1
1005739,M,35,7,C,2,0
1005740,M,27,1,B,1,0
1005741,M,52,13,B,0,1
1005742,F,27,12,B,1,1
1005743,F,43,0,C,1,0
1005744,F,29,4,A,2,0
1005745,F,18,4,B,1,1
1005746,M,24,15,B,2,0
1005747,M,26,0,B,4+,1
1005748,M,33,0,C,3,0
1005749,M,35,2,A,0,1
1005750,M,20,1,A,1,0
1005751,F,15,0,C,0,0
1005752,F,69,0,B,3,1
1005753,M,20,17,C,0,0
1005754,F,19,1,A,2,0
1005755,F,36,2,B,1,0
1005756,F,15,10,C,1,0
1005757,M,15,10,C,2,0
1005758,F,54,1,C,2,0
1005759,F,27,1,A,2,0
1005760,M,25,12,C,3,0
1005761,M,31,20,B,1,1
1005762,F,43,6,A,2,1
1005763,F,26,1,A,1,1
1005764,F,51,12,C,1,1
1005765,M,27,11,B,2,1
1005766,M,67,14,C,0,1
1005767,M,29,2,B,0,0
1005768,F,15,7,C,3,0
1005769,M,49,14,B,1,1
1005770,M,35,0,C,3,1
1005771,M,27,7,A,1,0
1005772,M,40,7,C,1,0
1005773,M,31,6,C,3,0
1005774,M,21,4,A,2,1
1005775,M,34,11,A,4+,0
1005776,M,21,12,B,3,1
1005777,M,15,0,C,4+,0
1005778,M,42,12,C,1,0
1005779,M,30,5,A,1,0
1005780,M,25,17,B,1,0
1005781,M,29,2,B,2,1
1005782,F,38,0,C,4+,0
1005783,F,49,1,C,3,1
1005784,M,24,10,C,3,0
1005785,F,34,7,B,2,1
1005786,M,35,6,B,1,1
1005787,M,34,20,B,0,0
1005788,M,34,0,A,4+,0
1005789,M,26,17,A,1,0
1005790,F,45,0,B,2,1
1005792,M,30,17,B,1,1
1005793,M,31,2,C,1,1
1005794,M,42,17,A,1,0
1005795,M,34,1,A,1,1
1005796,F,28,7,B,2,0
1005797,M,27,7,A,4+,1
1005798,M,43,0,C,2,1
1005799,M,29,5,C,1,1
1005800,M,37,18,C,2,0
1005801,M,32,16,B,3,0
1005802,F,29,0,A,4+,0
1005803,M,15,10,C,1,0
1005804,F,36,7,B,1,0
1005805,F,32,0,B,1,1
1005806,F,54,1,B,2,0
1005807,M,45,7,C,3,1
1005808,F,29,7,C,2,1
1005809,M,34,7,C,4+,0
1005810,M,52,16,C,4+,1
1005811,M,19,4,B,3,0
1005812,F,29,7,A,1,1
1005813,M,30,7,A,1,1
1005814,M,27,0,B,0,0
1005815,M,34,20,B,1,0
1005816,M,34,0,C,4+,1
1005817,M,34,17,C,4+,1
1005818,M,28,4,C,0,0
1005819,M,53,6,C,1,1
1005820,M,50,0,B,1,1
1005821,M,28,15,A,3,0
1005822,F,42,4,C,1,0
1005823,M,35,12,B,1,0
1005824,M,25,12,B,1,0
1005825,F,30,4,B,2,1
1005826,M,24,4,A,2,1
1005827,M,32,2,B,2,0
1005828,M,29,17,B,1,0
1005829,F,35,4,C,1,0
1005830,F,21,4,C,0,0
1005831,M,26,1,A,2,1
1005832,F,31,0,C,4+,0
1005833,F,41,0,C,3,1
1005834,M,73,16,C,4+,0
1005835,F,38,0,A,3,0
1005836,M,28,0,C,1,0
1005837,M,34,7,B,0,1
1005838,F,48,7,B,0,1
1005839,M,28,1,C,0,0
1005840,F,15,0,C,1,0
1005841,F,41,7,A,4+,1
1005842,M,31,4,B,0,0
1005843,M,45,1,C,2,0
1005844,F,15,10,C,1,0
1005846,M,46,16,C,1,1
1005847,F,24,4,B,2,0
1005848,M,55,20,A,0,1
1005849,M,45,17,B,3,0
1005850,F,33,7,C,1,0
1005851,F,23,20,A,0,1
1005852,F,35,1,A,0,1
1005853,M,53,19,C,1,1
1005854,M,50,7,B,0,1
1005855,M,52,7,C,3,0
1005856,F,35,7,B,3,1
1005857,F,50,2,B,2,0
1005858,M,30,4,B,1,0
1005859,M,27,7,C,1,1
1005860,F,31,4,C,1,0
1005861,F,54,1,B,1,1
1005862,F,28,9,C,0,1
1005863,F,29,14,C,4+,0
1005864,F,53,1,C,1,0
1005865,M,27,17,C,4+,0
1005866,F,34,6,C,3,0
1005867,F,47,3,C,1,1
1005868,M,43,14,B,3,0
1005869,F,34,7,C,4+,1
1005871,F,30,4,B,1,0
1005872,M,34,17,C,1,1
1005873,M,20,12,B,1,0
1005874,M,26,4,B,1,0
1005875,M,27,4,C,1,0
1005876,M,55,7,C,3,1
1005877,M,22,12,A,1,0
1005878,F,28,0,A,4+,1
1005879,M,39,7,A,4+,1
1005880,M,33,1,A,1,1
1005881,M,36,17,B,1,0
1005882,M,37,7,C,1,0
1005883,F,24,0,A,4+,1
1005884,M,22,4,C,3,0
1005885,M,28,1,C,0,0
1005886,M,32,20,A,2,0
1005887,F,38,20,C,3,1
1005888,M,34,20,B,1,0
1005889,M,53,20,C,1,1
1005890,M,39,20,C,3,0
1005891,M,20,4,C,1,0
1005892,M,50,2,C,4+,0
1005893,M,34,7,A,0,0
1005894,M,42,0,C,1,0
1005895,M,31,1,C,4+,0
1005896,M,30,0,A,4+,0
1005897,M,29,20,C,3,1
1005898,F,22,0,A,2,0
1005899,M,38,17,C,1,0
1005900,M,33,7,C,1,0
1005901,F,36,7,C,4+,0
1005902,M,51,16,C,2,1
1005903,M,31,11,C,1,1
1005904,F,48,12,C,1,0
1005905,F,41,20,B,2,0
1005906,F,18,4,C,1,1
1005907,M,26,2,B,1,0
1005908,M,35,4,B,1,0
1005909,M,19,20,C,4+,1
1005910,F,50,20,B,2,0
1005911,F,32,17,C,4+,1
1005912,M,34,1,C,2,0
1005913,F,25,0,B,0,0
1005914,M,43,2,C,3,1
1005915,M,24,4,C,0,0
1005916,M,51,20,B,1,1
1005917,F,54,1,A,2,1
1005918,M,28,12,A,3,1
1005919,M,22,0,C,0,0
1005920,F,35,1,C,2,0
1005921,M,34,6,C,3,1
1005922,M,57,3,C,3,0
1005923,M,32,7,C,1,1
1005924,M,42,0,B,0,1
1005925,F,34,0,C,1,1
1005926,F,55,7,C,1,1
1005927,M,38,14,B,4+,1
1005928,M,47,1,C,1,1
1005929,F,40,0,C,2,0
1005930,F,39,17,C,3,0
1005931,F,25,7,A,3,0
1005932,M,22,14,C,3,0
1005933,M,34,2,C,3,1
1005934,M,35,14,C,3,0
1005935,M,21,0,C,1,0
1005936,M,21,4,C,4+,0
1005937,M,33,12,B,2,1
1005938,M,31,1,C,1,1
1005939,F,46,15,C,1,1
1005940,M,53,12,C,1,1
1005941,F,32,0,A,3,0
1005942,M,48,1,C,4+,0
1005943,F,47,1,A,4+,1
1005944,F,21,10,C,4+,0
1005945,F,39,2,C,1,1
1005946,F,60,1,A,0,0
1005947,F,48,16,B,1,1
1005948,M,56,13,B,0,0
1005949,M,20,17,B,3,1
1005950,M,30,4,B,2,1
1005951,M,22,4,B,0,1
1005952,F,50,1,C,4+,1
1005953,M,15,10,B,0,0
1005954,M,50,11,A,2,1
1005955,F,28,7,A,1,0
1005956,F,21,4,B,2,0
1005957,M,24,20,B,1,1
1005958,M,49,14,C,1,0
1005959,F,25,4,B,2,1
1005960,F,50,0,C,1,1
1005961,F,46,0,A,3,0
1005962,M,45,7,C,2,1
1005963,M,30,15,A,0,0
1005964,M,19,5,B,1,0
1005965,M,32,17,C,1,0
1005966,F,40,9,B,1,1
1005967,M,54,16,C,0,1
1005968,M,66,7,A,1,1
1005969,M,48,13,C,1,1
1005970,M,40,11,B,1,0
1005971,M,40,7,C,1,0
1005972,F,31,20,B,0,0
1005973,M,17,10,C,4+,0
1005974,F,34,1,C,0,1
1005975,M,32,14,A,1,0
1005976,F,27,1,C,2,0
1005977,M,45,1,B,4+,0
1005978,M,41,1,B,2,0
1005979,M,33,1,B,1,1
1005980,M,62,1,C,3,0
1005981,M,38,7,C,3,0
1005982,M,45,1,B,4+,0
1005983,M,30,3,C,3,0
1005984,M,26,1,A,4+,0
1005985,F,20,4,C,0,1
1005986,F,59,1,B,4+,1
1005987,M,32,16,B,4+,1
1005988,M,31,15,B,1,1
1005989,F,15,10,C,3,0
1005990,F,26,20,B,1,1
1005991,F,36,20,B,4+,1
1005992,F,24,4,C,4+,0
1005993,F,51,20,C,1,1
1005994,M,39,1,C,2,1
1005995,F,44,1,C,2,1
1005996,F,34,0,B,1,1
1005997,F,31,7,A,3,0
1005998,M,18,4,B,4+,0
1005999,F,33,1,A,0,1
1006000,M,46,17,B,2,1
1006001,F,33,7,A,0,1
1006002,M,51,0,C,1,1
1006003,F,49,17,C,1,0
1006004,F,30,15,C,2,0
1006005,F,29,5,C,2,1
1006006,F,15,0,C,1,0
1006007,M,45,17,C,2,0
1006008,M,22,4,A,4+,0
1006009,F,26,12,C,3,0
1006010,M,37,0,C,1,0
1006011,M,40,15,C,3,0
1006012,M,39,15,C,4+,1
1006013,F,31,20,C,3,0
1006014,M,47,1,C,0,1
1006015,F,32,9,B,1,0
1006016,M,47,1,B,1,1
1006017,F,40,7,B,1,0
1006018,M,45,1,C,3,0
1006019,M,35,0,A,4+,0
1006020,M,51,16,A,1,1
1006021,M,28,12,B,2,1
1006022,M,26,17,C,4+,0
1006023,M,34,0,C,2,1
1006024,M,31,12,A,0,1
1006025,F,32,1,B,1,0
1006026,M,39,6,C,1,1
1006027,M,18,4,C,1,1
1006028,M,105,10,A,2,1
1006029,M,22,4,A,4+,0
1006030,F,31,1,C,1,1
1006031,M,35,17,C,1,1
1006032,F,25,0,C,1,0
1006033,M,46,7,A,3,0
1006034,M,54,13,B,1,1
1006035,M,35,14,A,3,0
1006036,F,27,1,C,3,0
1006037,F,33,15,B,4+,1
1006038,F,50,1,C,4+,0
1006039,F,67,1,C,2,0
1006040,F,48,0,B,4+,1
1006041,M,34,6,B,2,0
1006042,M,129,12,C,4+,1
1007021,M,,15,A,4+,0
1007028,F,,4,A,1,1
1007081,F,,17,B,4+,0
1007091,M,40,8,C,4+,1
1007092,M,45,8,C,4+,1
1007095,M,41,8,C,4+,1
1007099,F,47,8,C,4+,1
